"id","fdc_id","seq_num","food_attribute_type_id","name","value"
"3326067","2684443","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3326066","2684443","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_6694"
"3366937","2684444","","","Ontology Name For Source","fish food product"
"3366936","2684444","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001248"
"3366935","2684444","","","FoodOn Ontology Name For FDC Item","cod"
"3366934","2684444","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03411423"
"3366933","2684444","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3366932","2684444","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_8045"
"3326077","2684444","","","Ontology Name For Source","fish food product"
"3326076","2684444","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001248"
"3326075","2684444","","","FoodOn Ontology Name For FDC Item","cod"
"3326074","2684444","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03411423"
"3326073","2684444","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3326072","2684444","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_8045"
"3366943","2684445","","","Ontology Name For Source","fish food product"
"3366942","2684445","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001248"
"3366941","2684445","","","FoodOn Ontology Name For FDC Item","catfish (raw)"
"3366940","2684445","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03303384"
"3366939","2684445","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3366938","2684445","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_7995"
"3326083","2684445","","","Ontology Name For Source","fish food product"
"3326082","2684445","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001248"
"3326081","2684445","","","FoodOn Ontology Name For FDC Item","catfish (raw)"
"3326080","2684445","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03303384"
"3326079","2684445","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3326078","2684445","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_7995"
"3366949","2684446","","","Ontology Name For Source","fish food product"
"3366948","2684446","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001248"
"3366947","2684446","","","FoodOn Ontology Name For FDC Item","piece of crab"
"3366946","2684446","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_02021449"
"3366945","2684446","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3366944","2684446","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_6763"
"3326089","2684446","","","Ontology Name For Source","fish food product"
"3326088","2684446","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001248"
"3326087","2684446","","","FoodOn Ontology Name For FDC Item","piece of crab"
"3326086","2684446","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_02021449"
"3326085","2684446","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3326084","2684446","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_6763"
"3366955","2685568","","","Ontology Name For Source","vegetable food product"
"3366954","2685568","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001261"
"3366953","2685568","","","FoodOn Ontology Name For FDC Item","zucchini squash (raw)"
"3366952","2685568","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_00004138"
"3366951","2685568","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3366950","2685568","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3663"
"3326095","2685568","","","Ontology Name For Source","vegetable food product"
"3326094","2685568","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001261"
"3326093","2685568","","","FoodOn Ontology Name For FDC Item","zucchini squash (raw)"
"3326092","2685568","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_00004138"
"3326091","2685568","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3326090","2685568","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3663"
"3366961","2685569","","","Ontology Name For Source","vegetable food product"
"3366960","2685569","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001261"
"3366959","2685569","","","FoodOn Ontology Name For FDC Item","yellow summer squash (raw)"
"3366958","2685569","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03309596"
"3366957","2685569","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3366956","2685569","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3663"
"3326101","2685569","","","Ontology Name For Source","vegetable food product"
"3326100","2685569","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001261"
"3326099","2685569","","","FoodOn Ontology Name For FDC Item","yellow summer squash (raw)"
"3326098","2685569","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03309596"
"3326097","2685569","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3326096","2685569","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3663"
"3366967","2685570","","","Ontology Name For Source","vegetable food product"
"3366966","2685570","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001261"
"3366965","2685570","","","FoodOn Ontology Name For FDC Item","butternut squash (raw)"
"3366964","2685570","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_00002981"
"3366963","2685570","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3366962","2685570","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3662"
"3326107","2685570","","","Ontology Name For Source","vegetable food product"
"3326106","2685570","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001261"
"3326105","2685570","","","FoodOn Ontology Name For FDC Item","butternut squash (raw)"
"3326104","2685570","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_00002981"
"3326103","2685570","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3326102","2685570","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3662"
"3366973","2685571","","","Ontology Name For Source","vegetable food product"
"3366972","2685571","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001261"
"3366971","2685571","","","FoodOn Ontology Name For FDC Item","acorn squash (raw)"
"3366970","2685571","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03315223"
"3366969","2685571","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3366968","2685571","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3663"
"3326113","2685571","","","Ontology Name For Source","vegetable food product"
"3326112","2685571","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001261"
"3326111","2685571","","","FoodOn Ontology Name For FDC Item","acorn squash (raw)"
"3326110","2685571","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03315223"
"3326109","2685571","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3326108","2685571","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3663"
"3366979","2685572","","","Ontology Name For Source","vegetable food product"
"3366978","2685572","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001261"
"3366977","2685572","","","FoodOn Ontology Name For FDC Item","bok choy rosette"
"3366976","2685572","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_00003896"
"3366975","2685572","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3366974","2685572","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3711"
"3326119","2685572","","","Ontology Name For Source","vegetable food product"
"3326118","2685572","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001261"
"3326117","2685572","","","FoodOn Ontology Name For FDC Item","bok choy rosette"
"3326116","2685572","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_00003896"
"3326115","2685572","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3326114","2685572","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3711"
"3366985","2685573","","","Ontology Name For Source","vegetable food product"
"3366984","2685573","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001261"
"3366983","2685573","","","FoodOn Ontology Name For FDC Item","cauliflower floret (raw)"
"3366982","2685573","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03302732"
"3366981","2685573","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3366980","2685573","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3715"
"3326125","2685573","","","Ontology Name For Source","vegetable food product"
"3326124","2685573","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001261"
"3326123","2685573","","","FoodOn Ontology Name For FDC Item","cauliflower floret (raw)"
"3326122","2685573","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03302732"
"3326121","2685573","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3326120","2685573","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3715"
"3366991","2685574","","","Ontology Name For Source","vegetable food product"
"3366990","2685574","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001261"
"3366989","2685574","","","FoodOn Ontology Name For FDC Item","collard greens bunch"
"3366988","2685574","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_00003503"
"3366987","2685574","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3366986","2685574","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3712"
"3326131","2685574","","","Ontology Name For Source","vegetable food product"
"3326130","2685574","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001261"
"3326129","2685574","","","FoodOn Ontology Name For FDC Item","collard greens bunch"
"3326128","2685574","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_00003503"
"3326127","2685574","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3326126","2685574","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3712"
"3366997","2685575","","","Ontology Name For Source","vegetable food product"
"3366996","2685575","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001261"
"3366995","2685575","","","FoodOn Ontology Name For FDC Item","brussels sprout (raw)"
"3366994","2685575","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03301714"
"3366993","2685575","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3366992","2685575","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_178616"
"3326137","2685575","","","Ontology Name For Source","vegetable food product"
"3326136","2685575","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001261"
"3326135","2685575","","","FoodOn Ontology Name For FDC Item","brussels sprout (raw)"
"3326134","2685575","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03301714"
"3326133","2685575","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3326132","2685575","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_178616"
"3367003","2685576","","","Ontology Name For Source","vegetable food product"
"3367002","2685576","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001261"
"3367001","2685576","","","FoodOn Ontology Name For FDC Item","beet (raw)"
"3367000","2685576","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03306696"
"3366999","2685576","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3366998","2685576","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_161934"
"3326143","2685576","","","Ontology Name For Source","vegetable food product"
"3326142","2685576","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001261"
"3326141","2685576","","","FoodOn Ontology Name For FDC Item","beet (raw)"
"3326140","2685576","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03306696"
"3326139","2685576","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3326138","2685576","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_161934"
"3367009","2685577","","","Ontology Name For Source","vegetable food product"
"3367008","2685577","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001261"
"3367007","2685577","","","FoodOn Ontology Name For FDC Item","eggplant (raw)"
"3367006","2685577","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03309709"
"3367005","2685577","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3367004","2685577","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4111"
"3326149","2685577","","","Ontology Name For Source","vegetable food product"
"3326148","2685577","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001261"
"3326147","2685577","","","FoodOn Ontology Name For FDC Item","eggplant (raw)"
"3326146","2685577","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03309709"
"3326145","2685577","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3326144","2685577","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4111"
"3367015","2685578","","","Ontology Name For Source","plant based gravy or sauce food product"
"3367014","2685578","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00002128"
"3367013","2685578","","","FoodOn Ontology Name For FDC Item","tomato (canned)"
"3367012","2685578","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03301452"
"3367011","2685578","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3367010","2685578","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4081"
"3326155","2685578","","","Ontology Name For Source","plant based gravy or sauce food product"
"3326154","2685578","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00002128"
"3326153","2685578","","","FoodOn Ontology Name For FDC Item","tomato (canned)"
"3326152","2685578","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03301452"
"3326151","2685578","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3326150","2685578","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4081"
"3367021","2685579","","","Ontology Name For Source","plant based gravy or sauce food product"
"3367020","2685579","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00002128"
"3367019","2685579","","","FoodOn Ontology Name For FDC Item","tomato sauce (canned)"
"3367018","2685579","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03311250"
"3367017","2685579","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3367016","2685579","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4081"
"3326161","2685579","","","Ontology Name For Source","plant based gravy or sauce food product"
"3326160","2685579","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00002128"
"3326159","2685579","","","FoodOn Ontology Name For FDC Item","tomato sauce (canned)"
"3326158","2685579","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03311250"
"3326157","2685579","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3326156","2685579","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4081"
"3367027","2685580","","","Ontology Name For Source","plant based gravy or sauce food product"
"3367026","2685580","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00002128"
"3367025","2685580","","","FoodOn Ontology Name For FDC Item","tomato paste (canned)"
"3367024","2685580","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03302667"
"3367023","2685580","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3367022","2685580","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4081"
"3326167","2685580","","","Ontology Name For Source","plant based gravy or sauce food product"
"3326166","2685580","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00002128"
"3326165","2685580","","","FoodOn Ontology Name For FDC Item","tomato paste (canned)"
"3326164","2685580","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03302667"
"3326163","2685580","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3326162","2685580","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4081"
"3367033","2685581","","","Ontology Name For Source","plant based gravy or sauce food product"
"3367032","2685581","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00002128"
"3367031","2685581","","","FoodOn Ontology Name For FDC Item","tomato (mashed, canned)"
"3367030","2685581","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03304884"
"3367029","2685581","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3367028","2685581","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4081"
"3326173","2685581","","","Ontology Name For Source","plant based gravy or sauce food product"
"3326172","2685581","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00002128"
"3326171","2685581","","","FoodOn Ontology Name For FDC Item","tomato (mashed, canned)"
"3326170","2685581","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03304884"
"3326169","2685581","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3326168","2685581","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4081"
"3367039","2685582","","","Ontology Name For Source","plant based gravy or sauce food product"
"3367038","2685582","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00002128"
"3367037","2685582","","","FoodOn Ontology Name For FDC Item","tomato puree"
"3367036","2685582","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03301457"
"3367035","2685582","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3367034","2685582","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4081"
"3326179","2685582","","","Ontology Name For Source","plant based gravy or sauce food product"
"3326178","2685582","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00002128"
"3326177","2685582","","","FoodOn Ontology Name For FDC Item","tomato puree"
"3326176","2685582","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03301457"
"3326175","2685582","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3326174","2685582","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4081"
"3367045","2710815","","","Ontology Name For Source","plant fruit food product"
"3367044","2710815","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001057"
"3367043","2710815","","","FoodOn Ontology Name For FDC Item","apricot (raw)"
"3367042","2710815","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03301701"
"3367041","2710815","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3367040","2710815","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_36596"
"3326185","2710815","","","Ontology Name For Source","plant fruit food product"
"3326184","2710815","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001057"
"3326183","2710815","","","FoodOn Ontology Name For FDC Item","apricot (raw)"
"3326182","2710815","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03301701"
"3326181","2710815","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3326180","2710815","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_36596"
"3367141","2710816","","","Ontology Name For Source","plant fruit food product"
"3367140","2710816","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001057"
"3367139","2710816","","","FoodOn Ontology Name For FDC Item","honeydew melon (raw)"
"3367138","2710816","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03307244"
"3367137","2710816","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3367136","2710816","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_357961"
"3326281","2710816","","","Ontology Name For Source","plant fruit food product"
"3326280","2710816","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001057"
"3326279","2710816","","","FoodOn Ontology Name For FDC Item","honeydew melon (raw)"
"3326278","2710816","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03307244"
"3326277","2710816","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3326276","2710816","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_357961"
"3367153","2710817","","","Ontology Name For Source","plant fruit food product"
"3367152","2710817","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001057"
"3367151","2710817","","","FoodOn Ontology Name For FDC Item","plantain (raw)"
"3367150","2710817","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03310126"
"3367149","2710817","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3367148","2710817","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_89151"
"3367159","2710818","","","Ontology Name For Source","plant fruit food product"
"3367158","2710818","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001057"
"3367157","2710818","","","FoodOn Ontology Name For FDC Item","plantain (raw)"
"3367156","2710818","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03310126"
"3367155","2710818","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3367154","2710818","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_89151"
"3367075","2710819","","","Ontology Name For Source","cereal grain food product"
"3367074","2710819","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001093"
"3367073","2710819","","","FoodOn Ontology Name For FDC Item","chia seed"
"3367072","2710819","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_00002961"
"3367071","2710819","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3367070","2710819","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_49212"
"3326215","2710819","","","Ontology Name For Source","cereal grain food product"
"3326214","2710819","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001093"
"3326213","2710819","","","FoodOn Ontology Name For FDC Item","chia seed"
"3326212","2710819","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_00002961"
"3326211","2710819","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3326210","2710819","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_49212"
"3367069","2710820","","","Ontology Name For Source","cereal grain food product"
"3367068","2710820","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001093"
"3367067","2710820","","","FoodOn Ontology Name For FDC Item","bulgur"
"3367066","2710820","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_00003143"
"3367065","2710820","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3367064","2710820","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4564"
"3326209","2710820","","","Ontology Name For Source","cereal grain food product"
"3326208","2710820","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001093"
"3326207","2710820","","","FoodOn Ontology Name For FDC Item","bulgur"
"3326206","2710820","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_00003143"
"3326205","2710820","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3326204","2710820","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4564"
"3367207","2710821","","","Ontology Name For Source","cereal grain food product"
"3367206","2710821","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001093"
"3367205","2710821","","","FoodOn Ontology Name For FDC Item","wild rice kernel (raw)"
"3367204","2710821","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03000253"
"3367203","2710821","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3367202","2710821","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4527"
"3367051","2710822","","","Ontology Name For Source","vegetable food product"
"3367050","2710822","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001261"
"3367049","2710822","","","FoodOn Ontology Name For FDC Item","arugula leaf"
"3367048","2710822","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_00003604"
"3367047","2710822","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3367046","2710822","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_29727"
"3326191","2710822","","","Ontology Name For Source","vegetable food product"
"3326190","2710822","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001262"
"3326189","2710822","","","FoodOn Ontology Name For FDC Item","arugula leaf"
"3326188","2710822","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_00003604"
"3326187","2710822","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3326186","2710822","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_29727"
"3367057","2710823","","","Ontology Name For Source","vegetable food product"
"3367056","2710823","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001261"
"3367055","2710823","","","FoodOn Ontology Name For FDC Item","asparagus spear (raw)"
"3367054","2710823","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03311349"
"3367053","2710823","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3367052","2710823","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4685"
"3326197","2710823","","","Ontology Name For Source","vegetable food product"
"3326196","2710823","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001262"
"3326195","2710823","","","FoodOn Ontology Name For FDC Item","asparagus spear (raw)"
"3326194","2710823","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03311349"
"3326193","2710823","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3326192","2710823","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4685"
"3367063","2710824","","","Ontology Name For Source","plant fruit food product"
"3367062","2710824","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001057"
